,Unnamed: 0,Geographic Area,City,Median Income,percent_completed_hs,poverty_rate,share_white,share_black,share_native_american,share_asian,share_hispanic
16170,16170,NJ,Riverdale,87274,94.1,4.3,89.9,1.2,0.1,5.3,7.2
16171,16171,NJ,River Edge,103607,93.1,3.6,73.4,1.5,0.1,22.2,7.7
16172,16172,NJ,Riverton,92125,96.1,4.9,93.4,3.3,0.1,0.8,2
16173,16173,NJ,Robbinsville,88406,94.3,0,73.1,3.1,0.1,20.9,4.2
16174,16174,NJ,Robertsville,125256,96.4,0.8,84.2,2.4,0,11.7,4.1
16175,16175,NJ,Rockaway,78604,92.3,2.3,82.8,3.2,0.1,7.7,15.1
16176,16176,NJ,Rockleigh,133125,83.4,5.9,95.1,2.1,0.2,1.5,3.8
16177,16177,NJ,Rocky Hill,104219,95.7,4.2,91.6,1.5,0,2.3,4.8
16178,16178,NJ,Roebling,72332,93.1,4.7,83.3,8.5,0.3,4.6,4.7
16179,16179,NJ,Roosevelt,72321,97.6,4.4,92.5,0.9,0,3.2,5.9
16180,16180,NJ,Roseland,101786,95.9,2.4,90.7,1.8,0.1,5.8,4.5
16181,16181,NJ,Roselle,43397,87,14.6,29.6,55.1,0.3,2.2,26.8
16182,16182,NJ,Roselle Park,63021,91.6,8.7,73.7,5.9,0.2,10.2,28.6
16183,16183,NJ,Rosenhayn,66353,79.2,9.5,64.2,18,1.3,1.5,17.6
16184,16184,NJ,Ross Corner,-,-,-,100,0,0,0,0
16185,16185,NJ,Rossmoor,33929,83.4,12.6,94,4.3,0.1,1,2.6
16186,16186,NJ,Rumson,136538,98.5,2.9,97.2,0.3,0.1,1.3,2.4
16187,16187,NJ,Runnemede,61885,88.6,9.5,88.5,4.7,0.3,2.6,6.1
16188,16188,NJ,Rutherford,84778,94.6,4.6,77.6,2.9,0.1,13.1,14.1
16189,16189,NJ,Saddle River,121026,97.1,1.3,84.7,2.1,0.1,9.4,5.1
16190,16190,NJ,Salem,26320,76.3,39.6,31.2,62.1,0.4,0.4,6.7
16191,16191,NJ,Sayreville,80386,90.8,6.6,67,10.7,0.2,16.1,12.3
16192,16192,NJ,Sea Bright,83244,98.7,11.4,94.5,0.8,0,2.3,5.5
16193,16193,NJ,Seabrook Farms,30477,62.3,30.1,32.4,44.5,1.2,1.1,21.5
16194,16194,NJ,Sea Girt,108333,99.2,2.9,99.1,0,0,0.2,1.6
16195,16195,NJ,Sea Isle City,66683,96.5,8.8,98.6,0.1,0.2,0.2,2.4
16196,16196,NJ,Seaside Heights,33958,79.3,25.3,80.7,6.7,0.6,1.5,17.9
16197,16197,NJ,Seaside Park,72981,97.7,6.8,97,0.9,0,0.4,3.4
16198,16198,NJ,Secaucus,86061,87.1,7.5,68.4,4.1,0.2,20.4,18.6
16199,16199,NJ,Sewaren,73421,93.5,2.1,79.5,8,0.1,6.2,18.7
16200,16200,NJ,Shark River Hills,93380,95.9,6.2,96.5,0.9,0.2,1.1,2.8
16201,16201,NJ,Shiloh,67292,87.1,6.1,93.8,1.7,2.3,0.2,4.1
16202,16202,NJ,Ship Bottom,63977,96.8,3.8,92.9,1.3,0.2,0.4,9.2
16203,16203,NJ,Short Hills,"250,000+",99,1.9,81.4,1,0,15.5,2.4
16204,16204,NJ,Shrewsbury,116087,97.4,1.9,95.6,0.7,0.1,2.1,2.5
16205,16205,NJ,Silver Lake CDP (Essex,44701,81.8,16.8,51.5,10.5,0.2,12.6,47.1
16206,16206,NJ,Silver Lake CDP (Warren,79219,98.1,2.7,97,0.3,0,1.4,7.9
16207,16207,NJ,Silver Ridge,34286,86.4,7,96.9,1.4,0.1,0.4,3.4
16208,16208,NJ,Singac,71719,89,9.6,88,1.4,0.1,5.8,12.8
16209,16209,NJ,Six Mile Run,111250,94.4,4.2,37,33.9,0.2,23.6,8.9
16210,16210,NJ,Skillman,106136,100,0,91.3,0.4,0.4,2.5,6.2
16211,16211,NJ,Smithville,54434,94.3,6.3,77.5,10.4,0.1,7.7,8
16212,16212,NJ,Society Hill,91439,93.8,12.4,34.8,15.6,0.1,44.6,7.1
16213,16213,NJ,Somerdale,51633,91.8,10.3,68.2,19,0.1,6,8.2
16214,16214,NJ,Somerset,89722,94.1,4.5,47,28.9,0.2,17.6,9.5
16215,16215,NJ,Somers Point,50450,88.6,12.8,78.7,10.7,0.3,3.1,9.5
16216,16216,NJ,Somerville,70643,91.5,6.4,65.6,12.2,0.3,11.4,23.7
16217,16217,NJ,South Amboy,64293,88.6,6.9,86.4,4.4,0.1,4,13.4
16218,16218,NJ,South Bound Brook,72180,94.9,8.5,67.2,10.1,0.1,6.1,27.3
16219,16219,NJ,South Plainfield,86404,87.3,4.8,66.7,10.1,0.4,14.7,13.2
16220,16220,NJ,South River,62972,80.2,11.4,76.2,7.1,0.3,4.8,18.2
16221,16221,NJ,South Toms River,66250,80.4,13.7,67.6,19.3,0.6,0.6,19.5
16222,16222,NJ,Spotswood,74696,93.9,5.8,88.6,3,0.1,5.1,8.3
16223,16223,NJ,Springdale,123088,95.8,2.7,82.8,3.5,0.1,11.4,2.3
16224,16224,NJ,Spring Lake,101500,98.7,4.2,97.6,0.3,0,1,1.9
16225,16225,NJ,Spring Lake Heights,72353,97,3.7,96.6,0.6,0.1,1.1,3.3
16226,16226,NJ,Stanhope,81311,94.2,8.6,91.4,1.6,0.1,2.3,8.5
16227,16227,NJ,Stewartsville,41600,95.2,0,94,4.6,0,0.6,6.3
16228,16228,NJ,Stockton,90938,97.4,5.5,98.3,0,0,0.9,0.6
16229,16229,NJ,Stone Harbor,81111,97.6,7,97.1,1.6,0,0.1,3.3
16230,16230,NJ,Stratford,67556,89.3,8,82.4,8.2,0.2,4.2,6.5
16231,16231,NJ,Strathmere,213250,100,0,98.7,0,0,0,0.6
16232,16232,NJ,Strathmore,113922,95.5,3.9,86.7,3.9,0.1,6.6,6.8
16233,16233,NJ,Succasunna,120895,95.1,3.7,91.4,1.5,0,4.9,5.9
16234,16234,NJ,Summit,129583,94.3,4.2,83.5,4.5,0.1,6.4,13.3
16235,16235,NJ,Surf City,66597,94.9,8.9,95.5,1.3,0,0.6,5.1
16236,16236,NJ,Sussex,37241,83.6,19.2,91,1.9,0.3,2.3,7.9
16237,16237,NJ,Swedesboro,75595,86.5,6.4,69.8,15,0.6,1.4,17.1
16238,16238,NJ,Tavistock,-,100,0,100,0,0,0,0
16239,16239,NJ,Tenafly,147196,97,6.1,69.3,0.9,0,26.2,5.4
16240,16240,NJ,Ten Mile Run,166750,98.3,0,31.9,11.9,0.1,50.5,6.3
16241,16241,NJ,Teterboro,33068,82.9,32.9,67.2,4.5,3,3,35.8
16242,16242,NJ,Tinton Falls,73891,95.3,6.4,82.4,9.3,0.1,4.7,6.2
16243,16243,NJ,Toms River,72196,91.9,6.1,89.7,2.8,0.2,3.7,8
16244,16244,NJ,Totowa,88490,85.2,7.7,85.4,2.3,0.1,5.9,14.3
16245,16245,NJ,Trenton,34257,71,28.3,26.6,52,0.7,1.2,33.7
16246,16246,NJ,Tuckerton,64273,86.2,7.7,93.8,0.7,0.1,1,6.1
16247,16247,NJ,Turnersville,100298,97.8,0.6,91.7,3.6,0.1,2.9,2.4
16248,16248,NJ,Twin Rivers,83672,86.9,11.8,63.3,12,1.2,7.7,29.9
16249,16249,NJ,Union Beach,66662,86.4,10.5,91,1.5,0.2,1.8,11
16250,16250,NJ,Union City,41107,67.4,24.9,58,5.2,1.2,2.4,84.7
16251,16251,NJ,Upper Montclair,180479,98.2,3.9,84,6.5,0.1,4.2,5.6
16252,16252,NJ,Upper Pohatcong,59038,89.7,12.7,94.6,2.2,0,1.1,3.9
16253,16253,NJ,Upper Saddle River,169301,97.9,2.2,86.5,1.4,0.1,10.1,4.3
16254,16254,NJ,Upper Stewartsville,51573,86.6,6.4,97.2,0.9,1.4,0,2.4
16255,16255,NJ,Ventnor City,50978,88,14.2,75.8,4.3,0.5,8.7,18
16256,16256,NJ,Vernon Center,51442,92.6,13.4,93.8,1,0.1,1.7,8.3
16257,16257,NJ,Vernon Valley,78478,96.2,3.1,96.3,0.2,0.1,1.2,4.9
16258,16258,NJ,Victory Gardens,39811,82.3,25.2,58.5,16.3,0.7,2.4,63
16259,16259,NJ,Victory Lakes,75592,88.1,4.1,90.3,5.2,0.2,0.9,3.6
16260,16260,NJ,Vienna,99211,100,1.9,92.6,0.7,0.1,0.6,5.5
16261,16261,NJ,Villas,48042,82,15.2,93.5,2,0.2,0.3,6.2
16262,16262,NJ,Vineland,49453,76.4,16.9,67,14.2,0.7,1.7,38
16263,16263,NJ,Vista Center,103633,95.8,0.8,93.6,3.3,0.1,2.6,5.3
16264,16264,NJ,Voorhees,81528,87.9,10.7,16.8,62.9,1.4,5.9,24
16265,16265,NJ,Waldwick,108182,96.3,6.6,90.6,1.1,0.1,5,8.6
16266,16266,NJ,Wallington,55547,90.8,11,85.5,3.2,0.2,5.6,10.8
16267,16267,NJ,Wanamassa,96832,94.2,7.2,88.4,3.4,0.4,4.4,6.5
16268,16268,NJ,Wanaque,88125,90.3,4.5,87.5,3.1,0.4,4.7,9.7
16269,16269,NJ,Waretown,68681,93.6,2.4,97.8,0.4,0,0.5,2.4
16270,16270,NJ,Washington,61625,90.9,12.8,85.7,6,0.1,3.4,8.5
16271,16271,NJ,Watchung,140163,93.9,3,80.5,3.4,0.1,12.7,5.3
16272,16272,NJ,Wenonah,104375,97.6,2.6,96.3,0.9,0.1,1.1,1.4
16273,16273,NJ,West Belmar,72218,93.7,3.2,91,0.6,0.6,1.6,10.7
16274,16274,NJ,West Cape May,49839,92.3,13.5,85.8,8.7,0.8,0.2,5
16275,16275,NJ,Westfield,146734,96.8,3.3,88.2,3.2,0.1,5.7,4.9
16276,16276,NJ,West Freehold,101008,96.6,3.2,87.1,3.2,0.2,6.2,8.1
16277,16277,NJ,West Long Branch,80585,93.3,3.7,94.5,2.2,0.1,1.2,5
16278,16278,NJ,West New York,45370,73,22.1,62,4.6,1.5,6,78.1
16279,16279,NJ,Weston,71983,96.3,3.2,87.9,3.2,0,7.1,2.8
16280,16280,NJ,Westville,58824,92,13.2,89.5,4.9,0.2,1.5,6
16281,16281,NJ,West Wildwood,50795,86.1,6,95.4,1.5,0,0,2.7
16282,16282,NJ,Westwood,85849,94.7,7.3,83,4.6,0.3,7.4,11.6
16283,16283,NJ,Wharton,66579,82.5,7.8,75.9,4.6,0.2,5.7,40.3
16284,16284,NJ,White Horse,73532,92.6,2.4,87.9,5.6,0.1,2.2,8.6
16285,16285,NJ,White House Station,66345,87.9,13.2,91.5,2.8,0,3.1,5.3
16286,16286,NJ,White Meadow Lake,116623,97.7,1.6,89.1,1.7,0,5.9,9.2
16287,16287,NJ,Whitesboro,39574,75.9,2.4,53,37.1,0.5,1.1,8.8
16288,16288,NJ,Whittingham,58125,98.1,2.7,95.5,2.2,0,2,1.6
16289,16289,NJ,Wildwood,27067,79.7,29.1,68,11.2,0.7,0.8,31.2
16290,16290,NJ,Wildwood Crest,65547,95,4.4,93.2,1.7,0.2,1,5.6
16291,16291,NJ,Williamstown,69132,88.6,8.7,80.4,13.1,0.2,2,5.3
16292,16292,NJ,Woodbine,34906,61.3,28.9,58.2,24.7,0.2,0.7,23.2
16293,16293,NJ,Woodbridge,79600,89.5,7.2,59.7,9.4,0.4,20.8,18.2
16294,16294,NJ,Woodbury,51922,87,22,66,24.9,0.2,1.3,10.7
16295,16295,NJ,Woodbury Heights,79653,91.7,2.6,93,3.4,0.2,1.6,2.4
16296,16296,NJ,Woodcliff Lake,139857,96.4,1.7,90.3,0.8,0,6.5,5.4
16297,16297,NJ,Woodland Park,78708,88.7,5.8,82.3,4.2,0.2,4.2,20.7
16298,16298,NJ,Woodlynne,40913,74.7,24.9,28.2,33.5,0.7,9.7,38.3
16299,16299,NJ,Wood-Ridge,96988,93.1,5.5,87.2,1.4,0.2,7.1,13.1
16300,16300,NJ,Woodstown,82738,93.9,11.4,82.3,11.4,0.5,1.2,5.6
16301,16301,NJ,Wrightstown,46625,75.7,21.4,47.4,21.1,0.7,6,28.1
16302,16302,NJ,Yardville,87741,94.4,3.4,92.9,2.8,0.1,2.3,4.3
16303,16303,NJ,Yorketown,105483,96.6,4.5,93.7,1.8,0.1,3,5.4
16304,16304,NJ,Zarephath,-,-,-,97.3,2.7,0,0,5.4
16305,16305,NM,Abeytas,-,100,0,82.1,0,0,0,58.9
16306,16306,NM,Abiquiu,-,100,0,46.8,0,9.1,0,92.2
16307,16307,NM,Acomita Lake,24250,84,43.2,3.4,0,93.3,0,3.1
16308,16308,NM,Adelino,45828,80.6,5.9,78.1,1.2,1.3,0.4,62.8
16309,16309,NM,Agua Fria,30342,77.1,36.4,69.4,0.4,1.6,0.5,79.3
16310,16310,NM,Alamillo,60795,100,42.5,98,0,0,0,28.4
16311,16311,NM,Alamo,13162,56.2,44.2,2.5,0,95.4,0.6,3
16312,16312,NM,Alamogordo,42517,88.8,20.5,76.8,5.4,1.4,1.7,30.5
16313,16313,NM,Albuquerque,47030,89,19.2,69.7,3.3,4.6,2.6,46.7
16314,16314,NM,Alcalde,45938,91.7,9.5,20.4,0,3.9,0.4,91.6
16315,16315,NM,Algodones,46250,84.9,7.3,49.5,0.4,13.9,0.9,62.9
16316,16316,NM,Angel Fire,56645,96,7.4,87.7,0.4,0.9,0.9,17.4
16317,16317,NM,Animas,61029,91.1,6.6,89,0,0.4,0,13.5
16318,16318,NM,Anton Chico,-,82.1,0,61.2,0,3.7,2.7,88.8
16319,16319,NM,Anzac Village,86705,100,0,1.9,0,96.3,0,3.7
16320,16320,NM,Apache Creek,-,100,0,95.5,0,0,0,13.4
16321,16321,NM,Aragon,-,100,0,80.9,0,0,0,60.6
16322,16322,NM,Arenas Valley,43555,90.2,9.9,86.5,0.5,1.1,0.2,51.4
16323,16323,NM,Arrey,30096,42.6,11.9,66.4,0.4,0.4,0,83.2
16324,16324,NM,Arroyo Hondo,(X),96.5,6.3,70,0.4,1.9,0.2,66
16325,16325,NM,Arroyo Seco,36458,89.3,26.7,78.9,0.3,1,0.3,45.5
16326,16326,NM,Artesia,50701,81.8,10.9,74.5,1.2,1.6,0.4,51.8
16327,16327,NM,Atoka,60903,65.2,5.5,75.6,0.9,0.7,0.2,51.9
16328,16328,NM,Aztec,41414,82.8,15.2,78.1,0.4,8.9,0.3,23.7
16329,16329,NM,Bayard,30081,75.4,28.2,76.8,0.6,2.4,0,83.1
16330,16330,NM,Beclabito,42500,80.1,19.9,1.9,0.3,96.5,0,0
16331,16331,NM,Belen,29486,76.6,36.8,74.3,1.4,2.6,0.4,65.3
16332,16332,NM,Bent,(X),81.3,18.7,76.5,0,5,0,34.5
16333,16333,NM,Berino,22974,29,45.2,60.7,0.6,0.5,0,98.4
16334,16334,NM,Bernalillo,42775,80.1,18.9,63.2,0.9,5.3,0.5,69.8
16335,16335,NM,Bibo,-,84.1,38.2,40.7,1.4,3.6,0,86.4
16336,16336,NM,Black Rock,23182,84.5,62.8,8.4,0.7,88.3,1,2
16337,16337,NM,Blanco,(X),89.7,39,63.9,0,4.9,0.3,59
16338,16338,NM,Bloomfield,49070,79.4,18,67.3,0.6,18.3,0.4,31.7
16339,16339,NM,Bluewater Acres,28670,79.9,36.6,82,0,6.8,0,28.6
16340,16340,NM,Bluewater Village,(X),100,32,71.2,1.1,14.5,0.2,20.5
16341,16341,NM,Boles Acres,42500,89.7,13,86.4,1,0.7,1.5,19.4
16342,16342,NM,Bosque Farms,55000,89.7,11.9,83.9,0.4,2.8,0.6,37.5
16343,16343,NM,Brazos,-,100,0,40.9,0,0,0,100
16344,16344,NM,Brimhall Nizhoni,39063,75.2,32.1,0,0,99.5,0,2.5
16345,16345,NM,Buckhorn,24018,87.5,29.7,92,0,2,0,8
16346,16346,NM,Caballo,-,100,0,87.5,0,1.8,0,12.5
16347,16347,NM,Ca_ada de los Alamos,127672,100,18.8,86.2,0,2.5,1.8,41.9
16348,16348,NM,Canjilon,41071,82.4,5.9,63.7,0.8,1.2,0.4,93.8
16349,16349,NM,Cannon AFB,41023,98.9,9.6,72.1,13,1.3,2.6,15.1
16350,16350,NM,Ca_on,33636,100,9.6,63.9,0,9.8,0.3,45.3
16351,16351,NM,Ca_ones,(X),35,5,44.9,5.9,0.8,0,92.4
16352,16352,NM,Canova,-,-,-,83.1,0,5.9,0.8,76.3
16353,16353,NM,Capitan,36103,89.9,25.5,84.4,0.5,0.9,0.1,24.8
16354,16354,NM,Capulin,31250,83.6,4,93.9,0,0,0,36.4
16355,16355,NM,Carlsbad,51097,85.6,13.5,77.4,1.9,1.3,1,42.5
16356,16356,NM,Carnuel,37962,77.2,18.2,78.4,0.6,2.3,0.6,53.3
16357,16357,NM,Carrizozo,22841,83.9,34.3,78.7,0.7,2.6,0,43.6
16358,16358,NM,Casa Colorada,31705,74.1,25,86.8,0,0,0,71
16359,16359,NM,Causey,49375,86.4,16.1,67.3,0,1,0,47.1
16360,16360,NM,Cedar Crest,75224,90.1,12.3,86.2,0.4,1.3,1,20.3
16361,16361,NM,Cedar Grove,76214,97.3,2.7,92.2,0.8,0.5,1.2,14.2
16362,16362,NM,Cedar Hill,60833,91.2,8.4,92.7,0.1,2.5,0.1,9.7
16363,16363,NM,Cedro,(X),100,21.9,89.5,0.2,0.7,0.7,21.9
16364,16364,NM,Chama,48750,85.2,9.9,66.7,0.8,5.1,0.3,66.1
16365,16365,NM,Chamberino,40125,65.8,34.3,73.7,0.1,1,0.3,93
16366,16366,NM,Chamisal,28611,78.8,21.8,50,0.3,3.2,0.6,86.8
16367,16367,NM,Chamita,26964,61.9,29.2,14,0.3,11.3,0,83.6
16368,16368,NM,Chamizal,-,50,0,74.3,1,5.9,3,48.5
16369,16369,NM,Chaparral,25185,58.2,42.8,58.5,1.1,0.7,0.2,84.1
16370,16370,NM,Chical,51364,82,12.7,4.7,0,90.7,0,9.3
16371,16371,NM,Chili,(X),92.3,20.2,59.8,0.2,3.1,0.5,85.9
16372,16372,NM,Chilili,-,50,73.9,35,2.2,4.4,0,83.9
16373,16373,NM,Chimayo,25469,86.4,34.1,56.7,0.5,2.2,0.1,89.4
16374,16374,NM,Chupadero,91875,94.3,15.2,81.8,0,1.4,1.7,40.9
16375,16375,NM,Church Rock,24938,77,40,0.4,0.3,98.7,0,3.6
16376,16376,NM,Cimarron,35357,83.1,16,81,0.1,0.8,0,56.1
16377,16377,NM,City of the Sun,-,100,0,87.1,6.5,3.2,0,9.7
16378,16378,NM,Clayton,32279,74.8,20.1,75.9,2.6,2.7,0.5,51.1
16379,16379,NM,Cliff,(X),100,33.5,95.9,0.3,0.3,0,6.8
16380,16380,NM,Cloudcroft,40417,92.9,19.4,93,0.1,1.5,0.3,8.9
16381,16381,NM,Clovis,40721,81.8,22.2,68.5,6.9,1.1,1.4,41.8
16382,16382,NM,Cobre,-,100,0,94.9,0,2.6,0,94.9
16383,16383,NM,Cochiti,38750,95.5,14.8,1.5,0,95.1,0,6.6
16384,16384,NM,Cochiti Lake,53967,95.7,9.2,62.4,0.9,23,1.1,14.8
16385,16385,NM,Columbus,16192,39.1,54.1,65.2,0.3,1.1,0.1,85.9
16386,16386,NM,Conchas Dam,-,100,23.2,96.8,0.5,0,1.6,19.4
16387,16387,NM,Cordova,20915,66.2,18,50.7,0,0.2,0,96.1
16388,16388,NM,Corona,50536,94.4,19.7,92.4,0,0.6,0,26.7
16389,16389,NM,Corrales,80801,94.3,7.1,86.4,1.1,1.6,1.3,27
16390,16390,NM,Costilla,-,45,0,67.3,0,2,0,81
16391,16391,NM,Cotton City,33167,50,36.6,76.3,0,1.5,0,48.5
16392,16392,NM,Coyote,(X),94.8,0,71.9,0,1.6,0,96.1
16393,16393,NM,Crownpoint,39250,82.5,31.6,5,0.4,92.4,0.7,1.1
16394,16394,NM,Cruzville,(X),89.6,0,97.2,0,1.4,0,25
16395,16395,NM,Crystal,33333,88.1,33.8,1,0,98.1,0,0.3
16396,16396,NM,Cuartelez,(X),93.2,10.4,53.3,0,2.3,0,90.8
16397,16397,NM,Cuba,38594,81.4,27.4,48.6,0.5,24.6,0.8,45.8
16398,16398,NM,Cubero,32005,78.8,0,38.4,0.3,13.1,0,76.8
16399,16399,NM,Cundiyo,-,27.3,0,50,0,0,0,90.3
16400,16400,NM,Cuyamungue,50167,86.1,13.8,58.5,1.3,6.3,0.4,77
16401,16401,NM,Cuyamungue Grant,35536,76.3,29.1,84.5,0,1.8,0,61.1
16402,16402,NM,Datil,27163,100,13.8,85.2,1.9,7.4,0,14.8
16403,16403,NM,Deming,25844,66.3,33.1,76.6,1.5,1.3,0.6,68.6
16404,16404,NM,Des Moines,26250,88.1,9.8,88.1,0,1.4,0,30.8
16405,16405,NM,Dexter,40667,61.6,23.6,58,0.4,1.4,0,75.9
16406,16406,NM,Dixon,(X),63.4,32.4,67.7,0.2,3.7,0.1,70.7
16407,16407,NM,Do_a Ana,28996,76.9,13.3,59.5,0.4,0.7,0.2,86.6
16408,16408,NM,Dora,61250,86.8,29.2,86.5,0,0,0,24.1
16409,16409,NM,Dulce,35833,87,25.6,4.2,0.6,91.7,0.1,11
16410,16410,NM,Duran,-,100,26.7,88.6,0,0,0,42.9
16411,16411,NM,Eagle Nest,32656,100,13.3,89.3,0,0.7,1,20.7
16412,16412,NM,East Pecos,26581,100,21.1,69.2,0.7,1.6,0,86.9
16413,16413,NM,Edgewood,57386,97.2,7.7,85.6,1,3,0.9,23.7
16414,16414,NM,Edith Endave,42917,89.3,27.1,56.4,1.4,12.3,0.5,43.6
16415,16415,NM,El Cerro,58750,85.1,16.4,78.9,0.5,1.7,0.5,52.8
16416,16416,NM,El Cerro Mission,35901,60.7,28.2,59.7,0.8,3.6,0.8,72.5
16417,16417,NM,Eldorado at Santa Fe,70881,98.4,8.3,94,0.7,0.8,1,12.7
16418,16418,NM,El Duende,(X),65.5,36.5,60.4,0.1,1.1,0.6,92.6
16419,16419,NM,Elephant Butte,30341,87.3,10.1,92.2,0.3,0.9,0.5,13.6
16420,16420,NM,Elida,30714,67.7,17.9,78.2,2,0.5,1.5,25.4
16421,16421,NM,El Rancho,58000,88.9,10.2,40.1,0.2,2.6,0.3,72.7
16422,16422,NM,El Rito,35938,93,39.9,53,1,1.1,0,84.7
16423,16423,NM,El Valle de Arroyo Seco,47455,81.2,29.6,55.9,0.3,1.4,0.7,78.7
16424,16424,NM,Encinal,(X),93.7,27,1,1,93.3,0,9
16425,16425,NM,Encino,(X),91.7,0,84.1,0,1.2,0,67.1
16426,16426,NM,Ensenada,-,100,0,72,0,2.8,0,88.8
16427,16427,NM,Escondida,-,100,100,91.5,0,0,0,59.6
16428,16428,NM,Escudilla Bonita,-,100,0,89.1,0,0.8,0.8,7.6
16429,16429,NM,Estancia,28587,60.6,41.6,70,3.4,5.5,0.3,47.3
16430,16430,NM,Eunice,70161,69.8,18.5,83.1,1.1,0.7,0.4,47.5
16431,16431,NM,Fairacres,49125,80.5,4.3,79,0.6,2.5,0.1,55
16432,16432,NM,Farmington,53766,86.5,16.5,62.8,1,22.2,0.6,22.4
16433,16433,NM,Faywood,17083,31,16.8,90.9,0,0,0,63.6
16434,16434,NM,Fence Lake,-,-,-,71.4,0,26.2,2.4,4.8
16435,16435,NM,Flora Vista,56623,78.2,3.4,84.5,0.1,3.3,0.5,20.4
16436,16436,NM,Floyd,35833,69.8,20.7,82,0,0,0,42.1
16437,16437,NM,Folsom,18333,100,24.4,89.3,0,0,0,14.3
16438,16438,NM,Fort Sumner,26016,83.9,29.3,82.9,0.1,0.6,0,54.6
16439,16439,NM,Galisteo,(X),100,5.2,85.8,0.4,0.8,0.8,31.2
16440,16440,NM,Gallina,(X),57.2,34.7,69.9,0,0,0,90.2
16441,16441,NM,Gallup,46467,79.9,25.5,35.2,1.2,43.8,2,31.7
16442,16442,NM,Garfield,-,100,0,54,0.7,8,0.7,83.9
16443,16443,NM,Gila,44306,85.1,14.8,93.9,0.3,1.3,0,16.6
16444,16444,NM,Glen Acres,40938,67.2,8.3,82.7,2.9,0,0,54.8
16445,16445,NM,Glenwood,-,-,-,97.9,0,0,0,9.8
16446,16446,NM,Glorieta,(X),75.1,19.3,79.3,0.5,1.9,0,47.4
16447,16447,NM,Golden,-,100,0,86.5,0,2.7,2.7,24.3
16448,16448,NM,Grady,30938,68.3,20.2,81.3,0,0,0,18.7
16449,16449,NM,Grants,39014,79.5,24,57.4,1.7,16.9,0.8,52.1
16450,16450,NM,Grenville,75000,100,0,94.7,0,0,0,5.3
16451,16451,NM,Hachita,25774,77.2,22.8,87.8,2,0,0,14.3
16452,16452,NM,Hagerman,34412,73.6,27.2,64.4,0.7,1.3,0.5,66.3
16453,16453,NM,Hanover,(X),100,38.4,80.8,0,3,0,71.9
16454,16454,NM,Happy Valley,65156,66.7,14.3,79,0,4.4,0.2,30.3
16455,16455,NM,Hatch,27212,48.9,36.6,68.1,0.1,1,0.4,87.2
16456,16456,NM,Hernandez,35214,55.2,33.3,52.2,0.3,2.1,0.4,93.6
16457,16457,NM,Highland Meadows,23779,79.3,25.3,45.7,2.4,15.7,0.6,50.3
16458,16458,NM,High Rolls,43804,96.7,14.3,91.5,0.5,0.4,0.5,13.7
16459,16459,NM,Hillsboro,(X),73.6,0,89.5,0,3.2,1.6,8.9
16460,16460,NM,Hobbs,56905,72.7,16.5,73,6.1,1.3,0.6,53.7
16461,16461,NM,Holloman AFB,44797,99.2,13.8,73.6,11.5,1.1,2.4,15.3
16462,16462,NM,Homestead,-,100,65.4,100,0,0,0,6.4
16463,16463,NM,Hope,(X),57.7,2,94.3,0,0,0,26.7
16464,16464,NM,Hot Springs Landing,-,67.3,0,90.9,0,5.5,0.9,9.1
16465,16465,NM,House,(X),84.2,0,100,0,0,0,11.8
16466,16466,NM,Hurley,38274,87.7,9.3,83.8,0.6,0.7,0.2,63.7
16467,16467,NM,Indian Hills,34167,87.9,48.6,74.4,1.3,1.2,0.2,33.3
16468,16468,NM,Isleta Village Proper,37500,75.3,34.6,1.6,0,95.1,0,7.9
16469,16469,NM,Jacona,54375,89.3,18.3,69.4,0.5,2.9,0.5,74.5
16470,16470,NM,Jaconita,47396,91.3,3.4,75,0,1.5,0.9,67.5
16471,16471,NM,Jal,51667,72.6,6.6,84.8,0.8,0.7,0.1,48.1
16472,16472,NM,Jarales,41053,79.7,6.3,80.8,1,1.3,0.2,69
16473,16473,NM,Jemez Pueblo,46042,89.6,26.1,0.4,0.1,98.6,0,1.3
16474,16474,NM,Jemez Springs,56786,98.5,18.4,86.4,0.4,0.8,0.8,29.2
16475,16475,NM,Keeler Farm,31538,74.4,36.1,73.6,0.7,1.9,0,56.8
16476,16476,NM,Kingston,-,0,100,96.9,0,0,3.1,3.1
16477,16477,NM,Kirtland,61563,89.1,12.7,38.6,0.4,52.1,0.3,11.3
16478,16478,NM,La Cienega,54545,86.5,15.6,63,0.2,1.9,0.8,80.4
16479,16479,NM,La Cueva,88625,100,0,93.5,0,2.4,0.6,14.3
16480,16480,NM,Laguna,32760,88.3,34.5,1.3,0,97.1,0,5.2
16481,16481,NM,La Hacienda,28438,61.3,5.2,77.2,0.1,1.1,0.4,75.9
16482,16482,NM,La Huerta,84922,98.2,7.1,91.6,0.5,0.9,1.2,18.1
16483,16483,NM,La Jara,(X),90.2,18,61.4,0.5,1.4,1,74.9
16484,16484,NM,La Joya,-,-,-,90.2,0,0,0,67.1
16485,16485,NM,Lake Arthur,60417,63.3,12.4,54.4,0.5,0.2,0.2,69.7
16486,16486,NM,Lake Roberts,-,-,-,98.1,0,0,0,9.4
16487,16487,NM,Lake Roberts Heights,-,100,0,96.9,0,3.1,0,0
16488,16488,NM,Lake Sumner,(X),87.2,35.5,93.7,0,1.4,0.7,25.2
